# w_1 w_2 VF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
3.878781168291066117e-01 3.024132232402894638e-01 1.156852958783433039e+01 7.078463804121505609e-02 0.000000000000000000e+00 5.124843497866018449e-01 0.000000000000000000e+00 -2.449817850115266777e-03 -9.765471076523560279e-02 -1.516533058102912668e-01 2.600458981880266265e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.534310238395916626e-01 1.816753257017643453e+00 4.142913704268225139e+00 9.000717335982025280e-02 8.535824900630569756e-01 5.803572490795616545e-01 1.827899595476229599e+00 -7.365698945040320689e-02 -5.307354807218667148e-01 6.682171830666305823e-01 7.550127200930140114e-02 4.815727623532634061e-13 5.440572038023505641e-13 4.827768230759171830e-13 5.572051067076477793e-13
1.132695828733248478e+00 9.520903396444417854e-01 1.023036368334113178e+01 2.430512169600702321e-01 2.102636722401103608e-01 9.662073262458564793e-01 8.973092844000443158e-01 4.257945437706041336e-02 -6.409873105977229035e-02 -4.155485234265964278e-01 -9.967037336285350033e-03 5.012231406829881220e-14 6.847061979897706152e-14 8.657815133220059245e-14 6.372409110805277166e-14
1.576275648384953376e+00 7.286178006729350232e-01 1.068409063627169786e+01 1.642770194929229488e-01 8.161739070023918408e-02 7.908687636605929994e-01 5.517257902980045037e-01 2.002884779976402685e-01 -1.352167716729987812e-01 -1.201855061545083148e+00 -5.569269642164078465e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.389509646892574057e-01 8.205432745130934735e-02 1.020813557108052727e+01 3.571443678315438641e-03 0.000000000000000000e+00 1.011858056887302293e-01 0.000000000000000000e+00 1.029886413796224642e-01 -8.205432745130934735e-02 -3.877859481509091655e-01 2.764746434241847559e-02 9.902278107730422274e-13 4.928612605856363266e-02 1.033999979822147752e-12 1.086863374034682654e-12
1.482477638225525585e+00 6.767107628952222509e-01 1.084028014424361785e+01 1.436191028538746361e-01 6.227017306637047667e-02 7.382063273781396262e-01 4.794809701332287122e-01 1.901323956936795956e-01 -1.336492887762808501e-01 -1.152537831149818448e+00 -4.970930083360741020e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.065739338093218525e+00 9.234501647344091069e-01 1.037355611664212596e+01 2.363601712531744337e-01 2.057098478470947289e-01 9.525434583274856593e-01 8.873262668127740449e-01 3.154920975512442299e-02 -6.281279176927026531e-02 -3.939698348830354413e-01 -8.634160085024917761e-03 2.286013988783003326e-13 2.377544775639117702e-13 2.432594327795439826e-13 2.214929628596706834e-13
1.709789538788882401e+00 8.130166860502478776e-02 8.325141496225034743e+00 2.696623932377554822e-01 1.563019264353072910e-16 1.018773656213076473e+00 1.563057600234557298e-14 2.703104587112423740e-01 -8.130166860502478776e-02 -1.532806924550706773e+00 7.668623977941850522e-02 3.759907437935521109e-13 1.770059986630590498e-01 3.474148061735362084e-13 3.862452166959541922e-13
1.974675282925246966e+00 1.741822880704055887e+00 4.748555734819690954e+00 1.000000000000000000e+00 7.971356120876216256e-01 1.980099997500124775e+00 1.765761609182614933e+00 5.424714574815685253e-03 -7.161471981054111369e-02 -4.161753247745705875e-01 -2.157074100539002962e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.010497651001954406e-02 0.000000000000000000e+00
1.510810691922227056e+00 5.067070582315769123e-01 1.093436848707650633e+01 1.475830964603777329e-01 1.851062511751843482e-03 7.485921138402265029e-01 6.834167029686902262e-02 2.185714376122915303e-01 -1.708687177488279474e-01 -1.240893843472092417e+00 -4.054639100199729229e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.754429537875200729e-01 1.955872820192164019e+00 2.460205647112057470e+00 0.000000000000000000e+00 9.772322750171712480e-01 0.000000000000000000e+00 1.957202945646431269e+00 -1.561072444590852204e-01 -1.297226615384490689e+00 1.271722259637308783e+00 2.422717730787529375e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.675640480487436579e-02
1.543689674231017772e+00 7.165572931268093804e-01 1.072857408241895172e+01 1.569751491658929743e-01 7.859033390433838029e-02 7.726543423382196130e-01 5.410365897278081038e-01 1.959549099131868977e-01 -1.334663867512539404e-01 -1.185662896076806305e+00 -5.402057794269236185e-02 8.603346442377646230e-13 8.324082525698606183e-13 7.840875301465266567e-13 8.144297953052714867e-13
1.120427424981755848e+00 1.467649506285388039e+00 7.222397677740725719e+00 3.195252569391283104e-01 5.924359089457111871e-01 1.110708492827989113e+00 1.519527730375448860e+00 -4.521639615664329453e-02 -1.139137040606691131e-01 1.955583649610966590e-01 2.509993788384092678e-02 6.325183432576153564e-13 6.768430488388738064e-13 5.429298503834001366e-13 5.107256983863731059e-13
8.837078011099041772e-03 1.155595532537815329e+00 7.769269229054134307e+00 5.549192572878303138e-14 3.860664100733491866e-01 5.549192572878303113e-12 1.222846611508976000e+00 -8.837078011099041772e-03 -4.830981999783969250e-01 1.033957881996033557e+00 8.424158904656017799e-02 1.149767290480254306e-01 1.456570974944781938e-12 1.251236711703651200e-12 8.778153984950742839e-13
1.128089258099600922e+00 9.560978027531230605e-02 9.476369921064486945e+00 4.532662993218457802e-03 4.915565417921631592e-17 1.161282447532220874e-01 4.915565417921630335e-15 2.394977642329489953e-01 -9.560978027525908474e-02 -9.767989933619494192e-01 1.430386397427358368e-02 2.642560649468439493e-13 7.954709053296236954e-02 2.466763230311863619e-13 3.142453946306655995e-13
3.227653082545300367e-01 1.977488171799748118e+00 2.180753842321911939e+00 0.000000000000000000e+00 9.706183064710816044e-01 0.000000000000000000e+00 1.950501221854287204e+00 -1.683809918829216323e-01 -1.327558520750056426e+00 1.324191051175448886e+00 2.611825700376657622e-03 5.797006823439958710e-13 6.439907201255534730e-13 5.408378008921573945e-13 1.228943342114537790e-01
1.189380677221570481e+00 2.953115596235126317e-01 1.080860938128292226e+01 1.535865144795663939e-01 0.000000000000000000e+00 7.640583076174125576e-01 0.000000000000000000e+00 1.664672567468091779e-01 -1.856300584647656293e-01 -9.732689468148182366e-01 -4.666041493942753304e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.804304987463468457e-01 1.709625500474478477e+00 5.061586792495829101e+00 5.806596277717485793e-02 8.332985355931337157e-01 4.623524154422710697e-01 1.805813821943306641e+00 -8.855065764104592951e-02 -7.090614398862652434e-01 8.131311558927660776e-01 7.190751999044875387e-02 3.571231174280195542e-13 3.748839346590093768e-13 3.293231505096909373e-13 3.391902644173105941e-13
2.201260982182587922e-01 1.602942338039520687e+00 5.606823452968968446e+00 7.286728225708511776e-15 7.849227758667602917e-01 7.286728225708510262e-13 1.752030887393304592e+00 -1.599170432853811441e-01 -9.415903658240976082e-01 1.333055431223185705e+00 1.063516047219235372e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.562269581258077134e+00 1.579435465395651272e+00 6.353644291425242230e+00 5.554743780566048228e-01 6.639197262651427289e-01 1.470737242593606942e+00 1.609748607636709350e+00 7.881475299885197169e-03 -2.021197079132377658e-02 -1.425530449645756870e-01 -1.842270547986273564e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.053343688432775815e-01 1.432842151568741951e+00 7.410141882185802054e+00 1.082797903010345175e-01 5.823842720163658893e-01 6.384217224210914088e-01 1.506413781187682099e+00 -6.512185476089013547e-02 -3.956203200628344852e-01 4.950216457531992909e-01 4.760384406245406902e-02 2.150821092950817859e-13 2.283765624527811511e-13 1.762300768097697923e-13 1.647228360657226887e-13
2.339409695417906179e-02 5.080778334076794245e-01 1.132417945582245977e+01 0.000000000000000000e+00 3.161589576780970967e-02 0.000000000000000000e+00 3.361800732027541150e-01 -2.339409695384975577e-02 -1.213437871638874295e-02 2.819031187108299585e-01 5.942338870583938754e-02 3.104281376617939667e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.735527143910631898e-01 3.218938651484153923e-01 1.162148883351004969e+01 6.986863432761902803e-02 1.515285325871054167e-16 5.090326817537135229e-01 1.515340721934617231e-14 -8.165483141262813369e-03 -9.230541294478925018e-02 -1.329445222798066872e-01 3.117408730603337189e-02 7.904516884787993192e-14 7.176316900209429861e-14 6.916266604567455900e-14 6.938362178974589491e-14
9.804037120444879516e-01 3.056466361087649131e-01 1.105649543979945371e+01 1.574166467804681002e-01 0.000000000000000000e+00 7.737682718391541981e-01 0.000000000000000000e+00 1.129271034809498364e-01 -1.656555399261031292e-01 -7.547581243807006679e-01 -2.601766940442588882e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.545108413824696103e-01 8.130302930571734477e-01 1.093694562248981050e+01 1.664639428078598660e-02 1.664346083158661782e-01 2.388163846039623450e-01 7.961732569666877257e-01 -2.383654280344748091e-02 -4.011245877813766209e-02 1.652626944867631453e-01 3.374139971462412207e-02 6.560615765927035881e-13 7.210647552137461336e-13 6.324255897617592215e-13 5.925444054692696749e-13
7.407201471654585312e-01 3.621616721971484543e-01 1.142279398218388131e+01 1.427192363253080576e-01 1.082936176992620812e-16 7.358295327634121197e-01 1.082936176992620620e-14 5.101786492937606526e-02 -1.304656848654030810e-01 -4.973942593217361985e-01 6.590543580278656645e-03 6.570839792413574187e-13 6.392923291640545923e-13 6.238401722286068818e-13 6.351483568419174358e-13
7.915783538788613294e-01 1.025054259298062931e+00 1.001494621069115354e+01 1.435246611027775343e-01 2.685513341172040547e-01 7.379568883797477108e-01 1.016632526249387825e+00 -2.517218011146134943e-02 -2.550588383960425854e-03 9.945742042845834990e-03 2.168916193178994922e-02 8.725846735842474403e-13 9.225795041117867967e-13 7.820355267632332283e-13 7.239005402059905947e-13
1.211846590182579453e+00 7.725492971605038006e-01 1.079925293232153116e+01 1.724323543498427203e-01 1.038898576849245775e-01 8.107402873239276664e-01 6.249501321726752545e-01 1.031403393871774404e-01 -9.543759037980192872e-02 -6.673241592280145795e-01 -2.264874104779860189e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.066129692577501675e+00 3.932741933199285778e-01 1.119408304328416826e+01 1.480958551211522534e-01 1.687004211013590151e-16 7.499251273303139120e-01 1.687140745744309100e-14 1.248479071507028609e-01 -1.541184034830135885e-01 -8.213175879172313065e-01 -1.611224512068168760e-02 3.375659127224928113e-13 3.353001436343008151e-13 3.329513314359600074e-13 3.339044239196388604e-13
8.498979807743882731e-01 1.695858542505028543e+00 5.219447336515123048e+00 1.275655966553128906e-01 8.245553337203191946e-01 6.946064557655801108e-01 1.796210979547551378e+00 -9.554012767422155605e-02 -6.514473799964436429e-01 7.327509374996741265e-01 6.404622359335908344e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.825695161121227317e+00 7.544497310109536670e-02 7.479002028415400183e+00 9.999995090963920141e-01 1.303209095746490651e-17 1.980099997500124775e+00 1.303209095746490688e-15 1.544048363788964318e-01 -7.544497310109536670e-02 -1.610470783419406526e+00 1.707947302894634867e-01 1.353936614070221899e-12 2.634030442482782619e-01 2.144359006711649834e-02 1.284090485018745649e-12
1.393345762111235508e+00 3.483244792473925711e-01 1.078877194315207966e+01 1.620044483394783297e-01 0.000000000000000000e+00 7.852449223219993835e-01 0.000000000000000000e+00 2.069029310250591058e-01 -1.946222253744000208e-01 -1.164073090143648237e+00 -5.418806078264052500e-02 1.005647388280239696e-13 1.089347897640074309e-13 1.299529060749815557e-13 1.206828487512225101e-13
3.534222817926793714e-01 3.569399498241199176e-01 1.168974313054249947e+01 7.007184337557666176e-02 0.000000000000000000e+00 5.098002575133045999e-01 0.000000000000000000e+00 -1.784435303978063395e-02 -8.354673279330573910e-02 -1.045421534561963989e-01 3.997267602768974498e-02 4.357844380492581493e-13 4.130844556593147275e-13 4.069498644315716618e-13 4.177230444006715601e-13
1.325039723181135498e+00 1.220429451054602321e+00 8.862600678454432668e+00 3.960178199004642519e-01 3.629286146340860442e-01 1.238757935436461066e+00 1.185037982074068630e+00 2.353490158852097544e-02 -5.009865586325182307e-02 -3.058357300936414558e-01 -5.366305413419851338e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.331969052883208549e-01 1.933211477971895187e+00 2.637394947927081290e+00 4.120695416581068771e-16 9.722729487493603218e-01 4.120695416581068120e-14 1.952179944999293371e+00 -1.659547990373008430e-01 -1.281787844884347161e+00 1.313671924841930627e+00 4.688851952816438379e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.768949216280048031e-02
1.341228646784341505e+00 1.113093797829918241e+00 9.418548888739898928e+00 3.322008791526744886e-01 2.938139685762665154e-01 1.132910888700683794e+00 1.064277578692102821e+00 5.356439742542150328e-02 -6.395410162204093196e-02 -4.748684711775587042e-01 -1.485462889179219557e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.839771642810796415e-01 1.921140723193972555e+00 3.128007434900024641e+00 1.438893680519274521e-01 9.898540082970690435e-01 7.389188291825506960e-01 1.969929359087054799e+00 -1.190806503443729569e-01 -8.716929842387725058e-01 7.624971458203626540e-01 5.895927430609960995e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.317673541484881888e-02
9.937444974968546729e-01 1.924448433414630122e+00 3.144389119358680595e+00 1.034897665425756064e-01 9.889232268975903795e-01 6.237075463333905390e-01 1.968993384124983148e+00 -8.051994847140168943e-02 -6.464189389154312293e-01 6.529053214187849896e-01 5.565156408549465361e-02 1.867806040042885307e-13 1.870723628089043800e-13 1.557602788068712663e-13 1.844019641260783576e-02
1.725023527335960427e+00 4.553660839902822222e-01 1.072873936983451415e+01 2.365450016092769669e-01 0.000000000000000000e+00 9.529242278732784621e-01 0.000000000000000000e+00 2.550764701641643484e-01 -2.150621169709418801e-01 -1.477033925322202679e+00 -6.226220785403096397e-02 3.617147542860771336e-13 3.503811004508338269e-13 3.463448332383795014e-13 3.509889781982329670e-13
1.411366656074342307e+00 8.810428465536072062e-01 1.037564918591198548e+01 1.908543358310910154e-01 1.642707999195617552e-01 8.539664486072447991e-01 7.908543167367895199e-01 1.326431976546132152e-01 -9.458933943878267137e-02 -7.932814184653215195e-01 -3.711894642231938074e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.056502810952257398e+00 2.987522693598943513e-01 1.095634372315685567e+01 1.542384677057006270e-01 0.000000000000000000e+00 7.657196008227467043e-01 0.000000000000000000e+00 1.333426511155871297e-01 -1.732445178946553643e-01 -8.351851992491611254e-01 -3.416090710157012461e-02 2.719309152854343381e-13 2.701488689257273805e-13 2.785982165451339476e-13 2.838735462109632027e-13
1.302776818702584105e+00 8.663624425293636744e-02 9.129232613374110628e+00 4.600606872507568938e-03 1.377143796627446905e-15 1.171228962880509622e-01 1.377142863141605099e-13 2.803616796714102355e-01 -8.663624425293636744e-02 -1.151488249982295375e+00 2.329235967737429067e-02 1.119624466923430095e-12 1.014729122607559847e-01 1.114435095855154101e-12 1.191850964218221917e-12
9.887736961382266321e-01 8.848076291374948887e-01 1.055852141570915670e+01 2.389531115289629526e-01 1.889816481303278062e-01 9.578612198440602521e-01 8.496713062421981100e-01 1.729686185503464743e-02 -6.411243259258010696e-02 -3.496181718004502392e-01 -5.337392300473162675e-03 6.937481188476479765e-13 7.243117780900143465e-13 6.593332650683958462e-13 6.263439203055276572e-13
1.572232706431354154e+00 6.033358782397686415e-01 1.087438294162629226e+01 1.474383122576876648e-01 2.465665658442174613e-02 7.482144626722473379e-01 2.946856755364944402e-01 2.207438263987477056e-01 -1.569771558333160622e-01 -1.272598655576371307e+00 -5.182969553889673481e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.351540444029613042e-01 1.410498084958643483e+00 7.516661083566203772e+00 2.688288170246608613e-02 5.747016957314688979e-01 3.085293544499342344e-01 1.496314059571298483e+00 -6.708757319036157130e-02 -5.640525030986641708e-01 6.517516482805976175e-01 5.938436198126250537e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.174087100351245555e-01 1.766096061184251553e+00 3.353291963774937656e+00 9.728158946280608084e-16 7.969438103183362765e-01 9.728158946280606427e-14 1.765546826291608307e+00 -1.174087100351245555e-01 -1.093183142293206789e+00 1.441148388590164364e+00 -4.585477901335140161e-02 5.506847362390224904e-02 8.538024887788653317e-13 8.390787037285765412e-13 1.563090137076742492e-01
1.091635068005583353e-01 1.768839939070655953e+00 3.243400834759517792e+00 0.000000000000000000e+00 7.970634675538422753e-01 0.000000000000000000e+00 1.765680414657509134e+00 -1.091635068004685322e-01 -1.096209967058675128e+00 1.449320061811987470e+00 -4.866582073316626927e-02 6.330896799549511067e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.590968409646107140e-01
6.092274825075736366e-01 1.238005997429548755e+00 8.735804369502485400e+00 2.263951939306357158e-02 4.258156917189181989e-01 2.815926486196188572e-01 1.285245034365572581e+00 -4.743326489098965981e-02 -3.944600103370486388e-01 4.896180202046279129e-01 5.064264166667421102e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.090548653803957213e-01 1.953688003005498164e-01 1.132905873148027531e+01 1.985920500756303136e-02 2.805645347591057813e-17 2.625550064442878084e-01 2.805645347591057222e-15 -4.119651440919592719e-03 -9.274800462508643595e-02 -5.421379920154412342e-03 2.049110535964063229e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.980099997500124775e+00 0.000000000000000000e+00 5.180503893277200511e+00 9.999997457044071947e-01 3.662554290984913293e-16 1.980099997499589426e+00 3.662554290984913214e-14 0.000000000000000000e+00 0.000000000000000000e+00 -1.764786733396981333e+00 2.462397081010310185e-01 2.469113617991486320e-12 3.388480213068390534e-01 1.758484260223453777e-01 1.884029080816596209e-12
1.585599965464713712e+00 1.939516197033180900e+00 3.153548430871280672e+00 6.573416298251909540e-01 8.810529759351167778e-01 1.601656330173517828e+00 1.857394978085449955e+00 -4.897287139876332213e-02 -1.819071624941112908e-01 6.124101729043424786e-02 4.058380046694387566e-02 8.395389418380805324e-13 9.350357351589492008e-13 6.125217520691617068e-13 5.625875360663608153e-13
9.471750762244364186e-01 1.195037212467101373e+00 9.086785837500926277e+00 1.287608254865417468e-01 3.653637072437309619e-01 6.979438750860547103e-01 1.189072628583941915e+00 -5.355929150316078753e-03 2.025483093209958299e-02 7.434639655908628630e-02 2.269492143074689633e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.980099997500124775e+00 3.916545711388152995e-02 0.000000000000000000e+00 7.973020899206160195e-01 0.000000000000000000e+00 1.765948058420922617e+00 1.026116611869895711e-14 -1.307152974380502597e+00 1.558356186842432933e+00 -2.599662256858874532e-01 1.724715200475190058e-01 3.197225470485953736e-14 2.094110965339882699e-14 3.703658103902439658e-01
6.077217168613022746e-01 9.860938623468243902e-01 1.018286155326866727e+01 3.822249873413666177e-02 2.498248279126224491e-01 3.715226647539785487e-01 9.798505978809360917e-01 -2.420528027493194095e-02 -1.317463084548551877e-01 1.787443229410782819e-01 3.432677565029471078e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.577775041955023605e-01 9.376507717659589014e-01 1.035121279305806752e+01 9.137826611748296052e-03 2.300843374186033741e-01 1.722272301710409126e-01 9.395515822431861341e-01 -5.669973856220347080e-02 -2.554260961218678405e-01 4.085710482162299706e-01 5.133308928664966769e-02 6.438945784979083209e-13 6.665475463241143927e-13 6.138472705401881724e-13 5.986947049230195717e-13
4.403378707392830993e-01 5.512941215676646634e-01 1.164545142901173946e+01 4.308177879624679185e-02 3.824908798725839415e-02 3.956045735769512794e-01 3.716593816970137909e-01 -9.823800425656331950e-03 -4.698512658708984407e-02 -1.302862416396837475e-01 2.982219339261880237e-02 1.020411917939875734e-12 9.960490548674427735e-13 9.445788606583099822e-13 9.706751461641127676e-13
6.247707655389999060e-01 8.500851766562695921e-01 1.081779367233284361e+01 6.485970500888132984e-02 1.841898381792246298e-01 4.897439033153860866e-01 8.385807180153876939e-01 -1.503893679077539583e-02 -8.009857266565301517e-03 8.962650185014176679e-03 2.130622083725699362e-02 2.664213251055147502e-13 2.910513626983024515e-13 2.485043149990512346e-13 2.328202734769302396e-13
2.817197993221594032e-01 4.753453843171815407e-01 1.177472517070397018e+01 3.280185347770109283e-02 1.386879124331081951e-02 3.427773613537752340e-01 2.163802797972202430e-01 -3.260091822513604826e-02 -4.594716935362366805e-02 7.271308138451571153e-03 4.598506361281566590e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.504662205940463737e+00 1.756803309345208453e+00 4.830175782694524855e+00 5.841466470942171529e-01 8.299867582508220210e-01 1.508720626175337642e+00 1.802182448582027696e+00 -3.406974936894534983e-02 -3.262925273278576010e-02 8.565562520882288866e-02 1.737041594300466410e-02 1.049444277138877890e-13 1.274275823748283187e-13 9.897004006262366538e-14 1.209466554685789674e-13
